Timestamp;Bus (ID);Bus (numéro);Etat;Ligne (ID);Ligne (nom court);Code du sens;Destination;Coordonnées;Avance / Retard
2024-07-22 11:06:02.745024;94699298;94699298;Hors-service;;;;;48.146959, -1.705474;
2024-07-22 11:06:02.745024;-800530214;-800530214;Hors-service;;;;;48.109912, -1.640675;
2024-07-22 11:06:02.745024;989928810;989928810;Hors-service;;;;;48.146872, -1.705156;
2024-07-22 11:06:02.745024;277106300;277106300;Hors-service;;;;;48.146956, -1.705554;
2024-07-22 11:06:02.745024;-1546963720;-1546963720;En ligne;0052;52;1;Montgermont | La Chapelle;48.149592, -1.839233;44
2024-07-22 11:06:02.745024;-75809158;-75809158;Hors-service;;;;;48.096072, -1.625869;
2024-07-22 11:06:02.745024;-1746176220;-1746176220;Hors-service;;;;;48.052796, -1.717317;
2024-07-22 11:06:02.745024;-1364556718;-1364556718;Hors-service;;;;;48.146953, -1.705392;
2024-07-22 11:06:02.745024;1018632854;1018632854;Hors-service;;;;;48.146553, -1.705707;
2024-07-22 11:06:02.745024;-1016548212;-1016548212;Hors-service;;;;;48.052875, -1.717391;
2024-07-22 11:06:02.745024;-1182149716;-1182149716;En ligne;0078;78;1;Betton;48.121193, -1.702828;0
2024-07-22 11:06:02.745024;2113074866;2113074866;Hors-service;;;;;48.146552, -1.705949;
2024-07-22 11:06:02.745024;-651734208;-651734208;Hors-service;;;;;48.146872, -1.705156;
2024-07-22 11:06:02.745024;-999742714;-999742714;Hors-service;;;;;48.147353, -1.706425;
2024-07-22 11:06:02.745024;-905043416;-905043416;Hors-service;;;;;48.147438, -1.706109;
2024-07-22 11:06:02.745024;-104513202;-104513202;Hors-service;;;;;48.099434, -1.632986;
2024-07-22 11:06:02.745024;-1381362216;-1381362216;Hors-service;;;;;48.052875, -1.717391;
2024-07-22 11:06:02.745024;-722636414;-722636414;En ligne;0065;65;1;Rennes;48.148949, -1.769434;69
2024-07-22 11:06:02.745024;77893800;77893800;Hors-service;;;;;48.0792, -1.735076;
2024-07-22 11:06:02.745024;-834141210;-834141210;Hors-service;;;;;48.099353, -1.63275;
2024-07-22 11:06:02.745024;6991594;6991594;En ligne;0051;51;1;Betton;48.129384, -1.656605;37
2024-07-22 11:06:02.745024;260300802;260300802;Hors-service;;;;;48.079116, -1.734908;
2024-07-22 11:06:02.745024;-286920204;-286920204;Hors-service;;;;;48.099518, -1.632912;
2024-07-22 11:06:02.745024;736619602;736619602;Hors-service;;;;;48.097357, -1.624353;
2024-07-22 11:06:02.745024;807521808;807521808;Hors-service;;;;;48.146875, -1.705318;
2024-07-22 11:06:02.745024;442707804;442707804;Hors-service;;;;;48.08008, -1.735155;
2024-07-22 11:06:02.745024;1283840608;1283840608;Hors-service;;;;;48.096477, -1.626106;
2024-07-22 11:06:02.745024;1354742814;1354742814;Hors-service;;;;;48.096718, -1.625952;
2024-07-22 11:06:02.745024;1537149816;1537149816;Inconnu;;;;;48.107836, -1.677869;
2024-07-22 11:06:02.745024;2013468616;2013468616;Hors-service;;;;;48.097038, -1.624675;
2024-07-22 11:06:02.745024;1719556818;1719556818;Hors-service;;;;;48.096633, -1.624438;
2024-07-22 11:06:02.745024;1901963820;1901963820;Hors-service;;;;;48.096475, -1.625716;
2024-07-22 11:06:02.745024;-1916684676;-1916684676;En ligne;0004;C4;0;Grand Quartier;48.128263, -1.629483;198
2024-07-22 11:06:02.745024;2084370822;2084370822;Hors-service;;;;;48.099599, -1.632906;
2024-07-22 11:06:02.745024;106597844;106597844;Hors-service;;;;;48.096235, -1.625385;
2024-07-22 11:06:02.745024;-1734277674;-1734277674;En ligne;0054;54;1;Rennes;48.092873, -1.78819;177
2024-07-22 11:06:02.745024;289004846;289004846;En ligne;0055;55;0;Mordelles Le Verger;48.109851, -1.679797;38
2024-07-22 11:06:02.745024;471411848;471411848;Hors-service;;;;;48.147035, -1.706275;
2024-07-22 11:06:02.745024;-1551870672;-1551870672;Hors-service;;;;;48.09696, -1.62483;
2024-07-22 11:06:02.745024;836225852;836225852;Hors-service;;;;;48.09712, -1.626028;
2024-07-22 11:06:02.745024;653818850;653818850;Hors-service;;;;;48.147595, -1.705557;
2024-07-22 11:06:02.745024;-1369463670;-1369463670;Hors-service;;;;;48.096238, -1.625547;
2024-07-22 11:06:02.745024;1383446858;1383446858;Hors-service;;;;;48.097039, -1.626276;
2024-07-22 11:06:02.745024;1201039856;1201039856;Hors-service;;;;;48.146559, -1.705788;
2024-07-22 11:06:02.745024;-1187056668;-1187056668;Hors-service;;;;;48.11568, -1.578508;
2024-07-22 11:06:02.745024;1565853860;1565853860;Hors-service;;;;;48.09648, -1.624666;
2024-07-22 11:06:02.745024;1748260862;1748260862;Hors-service;;;;;48.096795, -1.626268;
2024-07-22 11:06:02.745024;-822242664;-822242664;En ligne;0011;11;1;La Poterie;48.096594, -1.636881;158
2024-07-22 11:06:02.745024;1930667864;1930667864;Hors-service;;;;;48.147355, -1.705711;
2024-07-22 11:06:02.745024;-1452264422;-1452264422;Hors-service;;;;;48.096393, -1.626193;
2024-07-22 11:06:02.745024;-639835662;-639835662;Hors-service;;;;;48.096873, -1.624755;
2024-07-22 11:06:02.745024;-1817078426;-1817078426;Inconnu;0071;71;1;Saint-Sulpice;48.218157, -1.581394;
2024-07-22 11:06:02.745024;-1269857420;-1269857420;En ligne;0078;78;1;Betton;48.182815, -1.655095;174
2024-07-22 11:06:02.745024;-457428660;-457428660;Hors-service;;;;;48.096717, -1.624593;
2024-07-22 11:06:02.745024;-1634671424;-1634671424;Hors-service;;;;;48.09712, -1.62627;
2024-07-22 11:06:02.745024;-1087450418;-1087450418;Hors-service;;;;;48.146635, -1.706347;
2024-07-22 11:06:02.745024;89792346;89792346;Hors-service;;;;;48.146638, -1.705391;
2024-07-22 11:06:02.745024;-540229412;-540229412;Hors-service;;;;;48.146557, -1.706515;
2024-07-22 11:06:02.745024;-357822410;-357822410;Hors-service;;;;;48.096719, -1.625226;
2024-07-22 11:06:02.745024;1184234358;1184234358;Hors-service;;;;;48.146636, -1.704987;
2024-07-22 11:06:02.745024;371805598;371805598;En ligne;0077;77;1;Rennes;48.118682, -1.713549;100
2024-07-22 11:06:02.745024;-175415408;-175415408;Hors-service;;;;;48.097034, -1.624109;
2024-07-22 11:06:02.745024;-1651476922;-1651476922;Hors-service;;;;;48.147356, -1.706358;
2024-07-22 11:06:02.745024;554212600;554212600;Hors-service;;;;;48.1472, -1.705306;
2024-07-22 11:06:02.745024;1648654612;1648654612;Hors-service;;;;;48.096795, -1.626268;
2024-07-22 11:06:02.745024;-1286662918;-1286662918;Hors-service;;;;;48.146712, -1.706906;
2024-07-22 11:06:02.745024;919026604;919026604;Hors-service;;;;;48.097118, -1.624265;
2024-07-22 11:06:02.745024;-1004649666;-1004649666;Hors-service;;;;;48.096393, -1.625951;
2024-07-22 11:06:02.745024;-374627908;-374627908;Hors-service;;;;;48.146798, -1.706106;
2024-07-22 11:06:02.745024;1101433606;1101433606;Hors-service;;;;;48.096719, -1.624997;
2024-07-22 11:06:02.745024;-92614656;-92614656;En ligne;0052;52;1;Montgermont | La Chapelle;48.132051, -1.691635;221
2024-07-22 11:06:02.745024;-9813904;-9813904;En ligne;0002;C2;0;Haut Sancé;48.125022, -1.682071;77
2024-07-22 11:06:02.745024;1466247610;1466247610;En ligne;0051;51;0;Rennes;48.17946, -1.651039;-5
2024-07-22 11:06:02.745024;272199348;272199348;Hors-service;;;;;48.146641, -1.70531;
2024-07-22 11:06:02.745024;537407102;537407102;En ligne;0052;52;0;Saint-Gilles;48.13632, -1.69693;289
2024-07-22 11:06:02.745024;1831061614;1831061614;Hors-service;;;;;48.109918, -1.642587;
2024-07-22 11:06:02.745024;454606350;454606350;En ligne;0075;75;0;Rennes;48.040889, -1.550273;1
2024-07-22 11:06:02.745024;719814104;719814104;Hors-service;;;;;48.146798, -1.706106;
2024-07-22 11:06:02.745024;-2099091678;-2099091678;Hors-service;;;;;48.096876, -1.626275;
2024-07-22 11:06:02.745024;637013352;637013352;Hors-service;;;;;48.097198, -1.626357;
2024-07-22 11:06:02.745024;902221106;902221106;Hors-service;;;;;48.146795, -1.706186;
2024-07-22 11:06:02.745024;-275021658;-275021658;Hors-service;;;;;48.147359, -1.705146;
2024-07-22 11:06:02.745024;1366641360;1366641360;Hors-service;;;;;48.146559, -1.706906;
2024-07-22 11:06:02.745024;1267035110;1267035110;Hors-service;;;;;48.146875, -1.705547;
2024-07-22 11:06:02.745024;819420354;819420354;Hors-service;;;;;48.096474, -1.625958;
2024-07-22 11:06:02.745024;1731455364;1731455364;Hors-service;;;;;48.146632, -1.705067;
2024-07-22 11:06:02.745024;1449442112;1449442112;Hors-service;;;;;48.096637, -1.625945;
2024-07-22 11:06:02.745024;1001827356;1001827356;En ligne;0068;68;0;Rennes;48.221758, -1.802355;0
2024-07-22 11:06:02.745024;-2016290926;-2016290926;Hors-service;;;;;48.109912, -1.642276;
2024-07-22 11:06:02.745024;-1933490174;-1933490174;Hors-service;;;;;48.096313, -1.625473;
2024-07-22 11:06:02.745024;1549048362;1549048362;Hors-service;;;;;48.146638, -1.705149;
2024-07-22 11:06:02.745024;-739441912;-739441912;Hors-service;;;;;48.096556, -1.625951;
2024-07-22 11:06:02.745024;-1751083172;-1751083172;Hors-service;;;;;48.146795, -1.706186;
2024-07-22 11:06:02.745024;1913862366;1913862366;Hors-service;;;;;48.14656, -1.706192;
2024-07-22 11:06:02.745024;-192220906;-192220906;Hors-service;;;;;48.110154, -1.641154;
2024-07-22 11:06:02.745024;1298192630;1298192630;Hors-service;;;;;48.147195, -1.705872;
2024-07-22 11:06:02.745024;-921848914;-921848914;Hors-service;;;;;48.146794, -1.706429;
2024-07-22 11:06:02.745024;1084628108;1084628108;Hors-service;;;;;48.146801, -1.706268;
2024-07-22 11:06:02.745024;2027820638;2027820638;Hors-service;;;;;48.147276, -1.706108;
2024-07-22 11:06:02.745024;-557034910;-557034910;Hors-service;;;;;48.096637, -1.625945;
2024-07-22 11:06:02.745024;1631849114;1631849114;Hors-service;;;;;48.096312, -1.625957;
2024-07-22 11:06:02.745024;-1440365876;-1440365876;Hors-service;;;;;48.079916, -1.734751;
2024-07-22 11:06:02.745024;172593098;172593098;Hors-service;;;;;48.146795, -1.705957;
2024-07-22 11:06:02.745024;1480599632;1480599632;Hors-service;;;;;48.147195, -1.705872;
2024-07-22 11:06:02.745024;1295739154;1295739154;Hors-service;;;;;48.079757, -1.735557;
2024-07-22 11:06:02.745024;1814256116;1814256116;Hors-service;;;;;48.146795, -1.706186;
2024-07-22 11:06:02.745024;-2084739656;-2084739656;Hors-service;;;;;48.147192, -1.705952;
2024-07-22 11:06:02.745024;2025367162;2025367162;Hors-service;;;;;47.95296, -1.508356;
2024-07-22 11:06:02.745024;1996663118;1996663118;Hors-service;;;;;48.146798, -1.705877;
2024-07-22 11:06:02.745024;2124973412;2124973412;Hors-service;;;;;48.080241, -1.734753;
2024-07-22 11:06:02.745024;-2087193132;-2087193132;Hors-service;;;;;48.079757, -1.735557;
2024-07-22 11:06:02.745024;-2115897176;-2115897176;Hors-service;;;;;48.096718, -1.625952;
2024-07-22 11:06:02.745024;-528330866;-528330866;En ligne;0053;53;0;La Chapelle-Th;48.12171, -1.840717;199
2024-07-22 11:06:02.745024;1757705932;1757705932;Hors-service;;;;;48.079752, -1.734117;
2024-07-22 11:06:02.745024;-1568676170;-1568676170;Hors-service;;;;;48.146793, -1.705795;
2024-07-22 11:06:02.745024;18890140;18890140;Hors-service;;;;;48.079357, -1.734754;
2024-07-22 11:06:02.745024;746064672;746064672;Hors-service;;;;;48.174241, -1.735049;
2024-07-22 11:06:02.745024;933378626;933378626;Hors-service;;;;;48.147195, -1.706114;
2024-07-22 11:06:02.745024;201297142;201297142;Hors-service;;;;;48.052958, -1.720034;
2024-07-22 11:06:02.745024;1293285678;1293285678;Hors-service;;;;;48.079593, -1.735394;
2024-07-22 11:06:02.745024;1663006634;1663006634;Hors-service;;;;;48.147198, -1.705791;
2024-07-22 11:06:02.745024;566111146;566111146;Inconnu;0053;53;1;Rennes;48.122714, -1.787705;
2024-07-22 11:06:02.745024;30788686;30788686;Hors-service;;;;;48.098955, -1.633468;
2024-07-22 11:06:02.745024;-1902332654;-1902332654;Hors-service;;;;;48.147198, -1.706034;
2024-07-22 11:06:02.745024;1113332152;1113332152;Hors-service;;;;;48.080316, -1.734665;
2024-07-22 11:06:02.745024;760416694;760416694;En ligne;0072;72;1;Rennes;48.044935, -1.710808;239
2024-07-22 11:06:02.745024;1942566410;1942566410;Hors-service;;;;;48.079676, -1.734433;
2024-07-22 11:06:02.745024;1842960160;1842960160;Hors-service;;;;;48.079354, -1.734835;
2024-07-22 11:06:02.745024;1672451704;1672451704;Hors-service;;;;;48.099112, -1.633146;
2024-07-22 11:06:02.745024;-1987586882;-1987586882;Hors-service;;;;;48.079834, -1.735227;
2024-07-22 11:06:02.745024;1575298930;1575298930;Hors-service;;;;;48.079038, -1.733717;
2024-07-22 11:06:02.745024;-1528073580;-1528073580;En ligne;0080;80;0;Laillé;48.088715, -1.674508;47
2024-07-22 11:06:02.745024;-1805179880;-1805179880;En ligne;0053;53;0;La Chapelle-Th;48.109439, -1.67859;52
2024-07-22 11:06:02.745024;1658099682;1658099682;Hors-service;;;;;48.016312, -1.796191;
2024-07-22 11:06:02.745024;-251224566;-251224566;En ligne;0067;67;1;Cesson-Sévigné;48.112638, -1.607977;65
2024-07-22 11:06:02.745024;-1075551872;-1075551872;Hors-service;;;;;48.079994, -1.734825;
2024-07-22 11:06:02.745024;-334025318;-334025318;En ligne;0072;72;0;Pont-Péan;48.068774, -1.697855;38
2024-07-22 11:06:02.745024;-68817564;-68817564;Hors-service;;;;;48.098877, -1.633394;
2024-07-22 11:06:02.745024;-893144870;-893144870;Hors-service;;;;;48.079596, -1.734426;
2024-07-22 11:06:02.745024;213195688;213195688;Hors-service;;;;;48.099432, -1.633712;
2024-07-22 11:06:02.745024;113589438;113589438;Hors-service;;;;;48.099354, -1.632037;
2024-07-22 11:06:02.745024;-345923864;-345923864;Hors-service;;;;;48.079597, -1.735072;
2024-07-22 11:06:02.745024;395602690;395602690;Hors-service;;;;;48.099273, -1.633631;
2024-07-22 11:06:02.745024;843217446;843217446;En ligne;0067;67;0;Rennes;48.109594, -1.480353;0
2024-07-22 11:06:02.745024;-163516862;-163516862;Hors-service;;;;;48.079513, -1.734916;
2024-07-22 11:06:02.745024;1307637700;1307637700;Hors-service;;;;;48.099034, -1.633072;
2024-07-22 11:06:02.745024;1025624448;1025624448;Hors-service;;;;;48.099514, -1.633706;
2024-07-22 11:06:02.745024;383704144;383704144;Hors-service;;;;;48.078716, -1.734105;
2024-07-22 11:06:02.745024;1490044702;1490044702;Hors-service;;;;;48.099432, -1.632111;
2024-07-22 11:06:02.745024;2134418482;2134418482;Hors-service;;;;;48.053999, -1.719468;
2024-07-22 11:06:02.745024;1478146156;1478146156;Hors-service;;;;;48.080153, -1.734906;
2024-07-22 11:06:02.745024;-2075294586;-2075294586;Hors-service;;;;;48.099036, -1.633476;
2024-07-22 11:06:02.745024;-1430920806;-1430920806;Hors-service;;;;;48.17976, -1.652116;
2024-07-22 11:06:02.745024;1660553158;1660553158;Hors-service;;;;;48.07936, -1.734674;
2024-07-22 11:06:02.745024;-1345666578;-1345666578;En ligne;0067;67;0;Rennes;48.109912, -1.671915;19
2024-07-22 11:06:02.745024;-1248513804;-1248513804;Hors-service;;;;;48.099357, -1.631956;
2024-07-22 11:06:02.745024;-1904786130;-1904786130;Hors-service;;;;;48.079674, -1.734271;
2024-07-22 11:06:02.745024;-980852574;-980852574;Hors-service;;;;;48.099439, -1.633551;
2024-07-22 11:06:02.745024;-701292798;-701292798;Hors-service;;;;;48.099597, -1.632515;
2024-07-22 11:06:02.745024;1110878676;1110878676;Hors-service;;;;;48.079678, -1.733949;
2024-07-22 11:06:02.745024;-616038570;-616038570;Hors-service;;;;;48.099272, -1.632514;
2024-07-22 11:06:02.745024;2049164254;2049164254;En ligne;0059;59;1;Rennes;48.043193, -1.665174;173
2024-07-22 11:06:02.745024;1475692680;1475692680;Hors-service;;;;;48.079999, -1.73539;
2024-07-22 11:06:02.745024;478403442;478403442;Hors-service;;;;;48.09928, -1.633228;
2024-07-22 11:06:02.745024;-1333768032;-1333768032;En ligne;0074;74;1;Rennes;47.994439, -1.631506;3
2024-07-22 11:06:02.745024;-151618316;-151618316;Hors-service;;;;;48.099433, -1.631869;
2024-07-22 11:06:02.745024;1208031450;1208031450;Hors-service;;;;;48.099198, -1.632117;
2024-07-22 11:06:02.745024;-1151361030;-1151361030;Hors-service;;;;;48.052077, -1.716835;
2024-07-22 11:06:02.745024;1125230698;1125230698;Hors-service;;;;;48.098959, -1.632675;
2024-07-22 11:06:02.745024;-1978141812;-1978141812;Hors-service;;;;;48.099198, -1.633476;
2024-07-22 11:06:02.745024;-421733022;-421733022;Hors-service;;;;;48.05216, -1.717233;
2024-07-22 11:06:02.745024;-1710480582;-1710480582;En ligne;0072;72;1;Rennes;47.99992, -1.696915;0
2024-07-22 11:06:02.745024;-883699800;-883699800;Hors-service;;;;;48.099039, -1.633395;
2024-07-22 11:06:02.745024;-239326020;-239326020;Hors-service;;;;;48.051999, -1.716748;
2024-07-22 11:06:02.745024;-1163259576;-1163259576;Hors-service;;;;;48.116234, -1.577951;
2024-07-22 11:06:02.745024;-518885796;-518885796;Hors-service;;;;;48.098315, -1.428995;
2024-07-22 11:06:02.745024;-56919018;-56919018;Hors-service;;;;;48.051992, -1.716909;
2024-07-22 11:06:02.745024;-798445572;-798445572;Hors-service;;;;;48.098956, -1.632998;
2024-07-22 11:06:02.745024;-1880989038;-1880989038;Hors-service;;;;;48.0524, -1.717308;
2024-07-22 11:06:02.745024;1499489772;1499489772;Hors-service;;;;;48.05256, -1.717147;
2024-07-22 11:06:02.745024;-433631568;-433631568;Hors-service;;;;;48.099758, -1.633229;
2024-07-22 11:06:02.745024;-786547026;-786547026;Hors-service;;;;;48.052152, -1.716748;
2024-07-22 11:06:02.745024;-1701035512;-1701035512;Hors-service;;;;;48.06032, -1.614673;
2024-07-22 11:06:02.745024;295996440;295996440;Hors-service;;;;;48.099112, -1.632917;
2024-07-22 11:06:02.745024;-604140024;-604140024;En ligne;0061;61;0;Saint-Erblon;48.03829, -1.666503;95
2024-07-22 11:06:02.745024;-1518628510;-1518628510;Hors-service;;;;;48.052714, -1.718035;
2024-07-22 11:06:02.745024;-1795734810;-1795734810;Hors-service;;;;;48.098955, -1.633468;
2024-07-22 11:06:02.745024;490301988;490301988;En ligne;0061;61;1;Rennes;48.047173, -1.661196;229
2024-07-22 11:06:02.745024;-1153814506;-1153814506;Hors-service;;;;;48.05264, -1.717625;
2024-07-22 11:06:02.745024;-1613327808;-1613327808;Hors-service;;;;;48.099033, -1.631955;
2024-07-22 11:06:02.745024;672708990;672708990;Hors-service;;;;;48.05248, -1.717557;
2024-07-22 11:06:02.745024;-606593500;-606593500;Hors-service;;;;;48.052638, -1.608517;
2024-07-22 11:06:02.745024;1684350250;1684350250;Hors-service;;;;;48.052395, -1.716756;
2024-07-22 11:06:02.745024;1134675768;1134675768;Hors-service;;;;;48.052476, -1.716992;
2024-07-22 11:06:02.745024;-227427474;-227427474;Hors-service;;;;;48.146958, -1.705945;
2024-07-22 11:06:02.745024;1866757252;1866757252;Hors-service;;;;;48.052318, -1.716669;
2024-07-22 11:06:02.745024;1681896774;1681896774;Hors-service;;;;;48.106158, -1.674746;
2024-07-22 11:06:02.745024;137386530;137386530;Hors-service;;;;;48.14696, -1.706107;
2024-07-22 11:06:02.745024;-2063396040;-2063396040;En ligne;0059;59;1;Rennes;48.029115, -1.752676;0
2024-07-22 11:06:02.745024;2046710778;2046710778;Hors-service;;;;;48.052717, -1.716597;
2024-07-22 11:06:02.745024;319793532;319793532;En ligne;0077;77;0;Pacé;48.121552, -1.703775;23
2024-07-22 11:06:02.745024;-1698582036;-1698582036;Hors-service;;;;;48.052555, -1.716596;
2024-07-22 11:06:02.745024;-424186498;-424186498;Hors-service;;;;;48.049913, -1.599151;
2024-07-22 11:06:02.745024;867014538;867014538;Hors-service;;;;;48.096713, -1.625387;
2024-07-22 11:06:02.745024;-1516175034;-1516175034;Hors-service;;;;;48.052393, -1.716595;
2024-07-22 11:06:02.745024;1049421540;1049421540;Hors-service;;;;;48.097195, -1.624352;
2024-07-22 11:06:02.745024;1414235544;1414235544;Hors-service;;;;;48.096876, -1.626275;
2024-07-22 11:06:02.745024;-968954028;-968954028;Hors-service;;;;;48.05208, -1.716755;
2024-07-22 11:06:02.745024;1231828542;1231828542;Hors-service;;;;;48.096397, -1.625157;
2024-07-22 11:06:02.745024;1961456550;1961456550;Hors-service;;;;;48.147193, -1.70571;
2024-07-22 11:06:02.745024;125487984;125487984;Hors-service;;;;;48.052152, -1.716748;
2024-07-22 11:06:02.745024;-144626722;-144626722;Hors-service;;;;;48.096394, -1.625238;
2024-07-22 11:06:02.745024;-1421475736;-1421475736;En ligne;0077;77;1;Rennes;48.160491, -1.768011;0
2024-07-22 11:06:02.745024;307894986;307894986;En ligne;0059;59;0;Bruz;48.069207, -1.697611;49
2024-07-22 11:06:02.745024;37780280;37780280;En ligne;0062;62;0;Vern-sur-Seiche;48.087678, -1.643552;0
